bias,Positive,Negative,Sentiment
1,961,5758,0.0
1,51,4785,0.0
1,77,4670,0.0
1,3871,40,1.0
1,156,4738,0.0
1,3793,67,1.0
1,3729,27,1.0
1,4335,109,1.0
1,25,4617,0.0
1,1507,27,1.0
1,120,4738,0.0
1,4472,336,1.0
1,9,4590,0.0
1,38,4697,0.0
1,4699,344,1.0
1,31,4682,0.0
1,468,5160,0.0
1,241,4721,0.0
1,3692,2,1.0
1,2,4591,0.0
1,3806,158,1.0
1,1,4585,0.0
1,3880,242,1.0
1,40,4622,0.0
1,1922,6551,0.0
1,4312,501,1.0
1,3762,55,1.0
1,3914,215,1.0
1,3692,4,1.0
1,3938,393,1.0
1,4051,377,1.0
1,350,9550,0.0
1,3794,143,1.0
1,3918,224,1.0
1,617,5366,0.0
1,700,5091,0.0
1,89,4854,0.0
1,7799,346,1.0
1,230,4876,0.0
1,1651,501,1.0
1,28,4627,0.0
1,1406,150,1.0
1,76,4954,0.0
1,99,4830,0.0
1,3891,92,1.0
1,5230,851,1.0
1,174,4711,0.0
1,313,5298,0.0
1,4602,106,1.0
1,356,4966,0.0
1,898,230,1.0
1,3777,63,1.0
1,4685,185,1.0
1,3799,72,1.0
1,662,2,1.0
1,3750,71,1.0
1,749,1014,0.0
1,45,4682,0.0
1,4634,175,1.0
1,4012,283,1.0
1,64,4766,0.0
1,3817,170,1.0
1,547,5122,0.0
1,6,4596,0.0
1,94,4732,0.0
1,154,854,0.0
1,3803,66,1.0
1,586,5206,0.0
1,85,656,0.0
1,4302,319,1.0
1,794,1142,0.0
1,4496,722,1.0
1,4198,278,1.0
1,3934,166,1.0
1,3943,153,1.0
1,5795,815,1.0
1,1204,182,1.0
1,4461,233,1.0
1,427,1118,0.0
1,838,5066,0.0
1,253,4858,0.0
1,182,4867,0.0
1,714,7,1.0
1,98,4726,0.0
1,176,4757,0.0
1,4191,288,1.0
1,436,5128,0.0
1,22,4603,0.0
1,897,207,1.0
1,70,4689,0.0
1,951,50,1.0
1,4171,244,1.0
1,269,4691,0.0
1,730,25,1.0
1,99,4831,0.0
1,109,4959,0.0
1,3722,120,1.0
1,612,4975,0.0
1,33,4639,0.0
1,695,33,1.0
1,82,4693,0.0
1,665,1,1.0
1,1673,829,1.0
1,31,4898,0.0
1,131,4758,0.0
1,1,4586,0.0
1,56,4937,0.0
1,932,255,1.0
1,4129,217,1.0
1,4884,515,1.0
1,14,4626,0.0
1,1,4585,0.0
1,1345,458,1.0
1,1,4584,0.0
1,317,5002,0.0
1,358,4896,0.0
1,192,857,0.0
1,3714,12,1.0
1,587,10204,0.0
1,430,9745,0.0
1,3923,247,1.0
1,0,2,0.0
1,3718,14,1.0
1,4183,199,1.0
1,4501,244,1.0
1,4339,683,1.0
1,389,4838,0.0
1,4760,868,1.0
1,1532,739,1.0
1,1991,15403,0.0
1,76,4682,0.0
1,4007,266,1.0
1,1,4585,0.0
1,791,13,1.0
1,4565,599,1.0
1,4825,907,1.0
1,120,4834,0.0
1,3839,74,1.0
1,373,9788,0.0
1,289,4861,0.0
1,59,9507,0.0
1,3693,3,1.0
1,35,4629,0.0
1,81,4707,0.0
1,365,5091,0.0
1,1637,5492,0.0
1,72,4615,0.0
1,4105,435,1.0
1,3816,215,1.0
1,1014,138,1.0
1,4198,484,1.0
1,3836,28,1.0
1,601,4944,0.0
1,768,5439,0.0
1,3844,274,1.0
1,3799,163,1.0
1,3957,287,1.0
1,3937,206,1.0
1,347,5044,0.0
1,3711,27,1.0
1,978,219,1.0
1,1637,5492,0.0
1,87,4718,0.0
1,391,4968,0.0
1,3828,295,1.0
1,95,4734,0.0
1,14,4628,0.0
1,94,60,1.0
1,5,4586,0.0
1,2007,486,1.0
1,3693,3,1.0
1,396,936,0.0
1,3964,123,1.0
1,75,4608,0.0
1,818,5692,0.0
1,3718,2,1.0
1,286,4915,0.0
1,292,4906,0.0
1,4021,388,1.0
1,382,5258,0.0
1,3769,52,1.0
1,27,810,0.0
1,360,5232,0.0
1,301,925,0.0
1,3772,52,1.0
1,3710,4,1.0
1,630,5777,0.0
1,795,25,1.0
1,27,4654,0.0
1,40,4650,0.0
1,3922,381,1.0
1,116,4820,0.0
1,4440,218,1.0
1,992,5369,0.0
1,4076,61,1.0
1,616,1115,0.0
1,3968,168,1.0
1,1368,129,1.0
1,1024,5563,0.0
1,27,512,0.0
1,77,120,0.0
1,4073,402,1.0
1,28,4607,0.0
1,148,11,1.0
1,3711,22,1.0
1,4023,190,1.0
1,4163,583,1.0
1,4829,390,1.0
1,420,5100,0.0
1,3698,22,1.0
1,1292,513,1.0
1,3764,7,1.0
1,180,4891,0.0
1,183,4772,0.0
1,396,5047,0.0
1,4246,257,1.0
1,5399,860,1.0
1,339,5009,0.0
1,4140,231,1.0
1,244,4776,0.0
1,152,4724,0.0
1,4433,176,1.0
1,4788,584,1.0
1,142,4852,0.0
1,4504,661,1.0
1,1465,873,1.0
1,4405,159,1.0
1,4578,392,1.0
1,3708,26,1.0
1,2,4585,0.0
1,3692,2,1.0
1,4740,392,1.0
1,143,6,1.0
1,4092,154,1.0
1,454,5109,0.0
1,3791,56,1.0
1,3716,21,1.0
1,3842,232,1.0
1,128,4798,0.0
1,3694,2,1.0
1,8447,640,1.0
1,413,5125,0.0
1,285,5209,0.0
1,3971,320,1.0
1,1092,456,1.0
1,3941,166,1.0
1,3992,391,1.0
1,406,5080,0.0
1,700,34,1.0
1,3999,354,1.0
1,220,5001,0.0
1,874,123,1.0
1,1436,590,1.0
1,3745,33,1.0
1,339,4950,0.0
1,583,5080,0.0
1,4058,324,1.0
1,149,4879,0.0
1,791,5426,0.0
1,170,4847,0.0
1,774,5124,0.0
1,987,372,1.0
1,615,5344,0.0
1,3907,177,1.0
1,4351,122,1.0
1,1308,627,1.0
1,133,4863,0.0
1,3696,3,1.0
1,26,4633,0.0
1,11091,7,1.0
1,5795,815,1.0
1,1,4593,0.0
1,2,517,0.0
1,231,4806,0.0
1,444,5097,0.0
1,345,5018,0.0
1,386,4901,0.0
1,4038,281,1.0
1,15,4610,0.0
1,107,4879,0.0
1,51,4598,0.0
1,1,4584,0.0
1,4677,903,1.0
1,45,4638,0.0
1,21,4611,0.0
1,3797,24,1.0
1,720,4835,0.0
1,3729,35,1.0
1,644,5198,0.0
1,197,32,1.0
1,487,5266,0.0
1,112,4798,0.0
1,664,5219,0.0
1,4016,182,1.0
1,4513,258,1.0
1,3960,276,1.0
1,4335,110,1.0
1,4229,583,1.0
1,30,4639,0.0
1,1344,819,1.0
1,3,4589,0.0
1,1,4584,0.0
1,4414,221,1.0
1,701,0,1.0
1,228,433,0.0
1,1029,37,1.0
1,148,4795,0.0
1,70,4689,0.0
1,4103,515,1.0
1,1190,364,1.0
1,42,4896,0.0
1,45,4670,0.0
1,1,4586,0.0
1,10,4603,0.0
1,116,4738,0.0
1,164,4765,0.0
1,353,895,0.0
1,4192,338,1.0
1,4007,429,1.0
1,890,125,1.0
1,4334,109,1.0
1,4196,494,1.0
1,206,4730,0.0
1,3887,72,1.0
1,316,5114,0.0
1,880,150,1.0
1,3852,138,1.0
1,144,4729,0.0
1,10,4598,0.0
1,4067,43,1.0
1,3895,189,1.0
1,77,4711,0.0
1,3721,74,1.0
1,3770,102,1.0
1,70,4721,0.0
1,905,240,1.0
1,929,5528,0.0
1,3723,4,1.0
1,5797,1468,1.0
1,586,5012,0.0
1,45,4647,0.0
1,7619,84,1.0
1,734,25,1.0
1,4489,527,1.0
1,4545,507,1.0
1,434,5160,0.0
1,417,5238,0.0
1,4021,381,1.0
1,129,4763,0.0
1,1057,1527,0.0
1,412,5284,0.0
1,4829,390,1.0
1,705,5146,0.0
1,1,4587,0.0
1,4711,515,1.0
1,4571,362,1.0
1,134,4747,0.0
1,2093,1031,1.0
1,526,5258,0.0
1,30,804,0.0
1,144,4686,0.0
1,40,4662,0.0
1,4004,295,1.0
1,1187,298,1.0
1,883,75,1.0
1,124,4751,0.0
1,14,4641,0.0
1,165,4799,0.0
1,100,229,0.0
1,1637,5492,0.0
1,99,4830,0.0
1,793,47,1.0
1,4184,273,1.0
1,85,4663,0.0
1,241,4829,0.0
1,28,4628,0.0
1,4334,109,1.0
1,533,4830,0.0
1,864,5810,0.0
1,256,4862,0.0
1,1348,118,1.0
1,4316,272,1.0
1,4831,409,1.0
1,993,5777,0.0
1,4361,135,1.0
1,736,102,1.0
1,401,655,0.0
1,5399,860,1.0
1,802,232,1.0
1,43,4618,0.0
1,4531,449,1.0
1,13,4601,0.0
1,64,581,0.0
1,2048,803,1.0
1,286,5002,0.0
1,762,58,1.0
1,1081,329,1.0
1,3693,2,1.0
1,682,0,1.0
1,1575,44,1.0
1,3822,120,1.0
1,7520,47,1.0
1,117,4752,0.0
1,3747,27,1.0
1,1584,8682,0.0
1,3750,33,1.0
1,4365,638,1.0
1,202,4875,0.0
1,170,4728,0.0
1,58,621,0.0
1,153,4940,0.0
1,819,109,1.0
1,4069,169,1.0
1,1551,307,1.0
1,3709,19,1.0
1,617,5201,0.0
1,1,4585,0.0
1,3880,170,1.0
1,1076,1006,0.0
1,5425,703,1.0
1,3706,21,1.0
1,98,4649,0.0
1,1,4587,0.0
1,3826,70,1.0
1,4390,121,1.0
1,4,4589,0.0
1,3695,5,1.0
1,157,4946,0.0
1,4334,109,1.0
1,3849,218,1.0
1,897,392,1.0
1,495,5044,0.0
1,31,4619,0.0
1,247,4971,0.0
1,3728,68,1.0
1,65,4788,0.0
1,10,4658,0.0
1,4306,306,1.0
1,1325,110,1.0
1,57,570,0.0
1,102,4779,0.0
1,3698,10,1.0
1,61,566,0.0
1,4730,825,1.0
1,1240,515,1.0
1,268,4802,0.0
1,335,4973,0.0
1,1338,492,1.0
1,4570,925,1.0
1,3890,70,1.0
1,42,4614,0.0
1,1473,365,1.0
1,21,4682,0.0
1,4164,295,1.0
1,1120,264,1.0
1,3952,216,1.0
1,568,5181,0.0
1,871,188,1.0
1,4661,218,1.0
1,4523,786,1.0
1,4373,470,1.0
1,534,5160,0.0
1,93,4729,0.0
1,230,4876,0.0
1,3927,230,1.0
1,1828,423,1.0
1,2,4586,0.0
1,16,4623,0.0
1,91,4784,0.0
1,206,765,0.0
1,1637,5492,0.0
1,319,4960,0.0
1,7917,420,1.0
1,243,4687,0.0
1,206,4828,0.0
1,4428,153,1.0
1,747,61,1.0
1,4767,521,1.0
1,168,5166,0.0
1,272,5095,0.0
1,124,4854,0.0
1,16,4623,0.0
1,242,4982,0.0
1,63,4656,0.0
1,248,4835,0.0
1,3810,171,1.0
1,3699,2,1.0
1,2072,574,1.0
1,27,802,0.0
1,35,4676,0.0
1,157,13825,0.0
1,4185,115,1.0
1,4259,306,1.0
1,222,4913,0.0
1,611,4969,0.0
1,108,4806,0.0
1,139,4940,0.0
1,4113,163,1.0
1,677,5069,0.0
1,4336,109,1.0
1,3934,99,1.0
1,1,4584,0.0
1,3792,33,1.0
1,3910,161,1.0
1,461,893,0.0
1,586,5009,0.0
1,3891,92,1.0
1,1584,8682,0.0
1,500,4819,0.0
1,88,771,0.0
1,229,341,0.0
1,3699,3,1.0
1,197,712,0.0
1,1458,6222,0.0
1,241,5031,0.0
1,4383,145,1.0
1,3843,405,1.0
1,156,4717,0.0
1,4193,436,1.0
1,817,57,1.0
1,28,4627,0.0
1,716,23,1.0
1,217,4830,0.0
1,149,619,0.0
1,690,5121,0.0
1,166,4856,0.0
1,9,4595,0.0
1,126,4772,0.0
1,379,4843,0.0
1,23,4733,0.0
1,69,13890,0.0
1,4536,560,1.0
1,642,1146,0.0
1,71,4765,0.0
1,171,991,0.0
1,831,54,1.0
1,4025,178,1.0
1,957,268,1.0
1,4433,235,1.0
1,508,5335,0.0
1,3849,78,1.0
1,4426,140,1.0
1,7,4586,0.0
1,192,4844,0.0
1,23,4733,0.0
1,3947,357,1.0
1,958,339,1.0
1,3983,343,1.0
1,850,52,1.0
1,1730,392,1.0
1,85,4707,0.0
1,3718,48,1.0
1,1,4585,0.0
1,703,2,1.0
1,541,5249,0.0
1,87,4624,0.0
1,3775,65,1.0
1,1,4584,0.0
1,97,4847,0.0
1,4235,288,1.0
1,719,5709,0.0
1,3923,318,1.0
1,4403,674,1.0
1,384,5095,0.0
1,171,4897,0.0
1,102,4808,0.0
1,180,4782,0.0
1,6,4594,0.0
1,4343,125,1.0
1,792,5627,0.0
1,4138,265,1.0
1,1137,285,1.0
1,16,4642,0.0
1,23,4741,0.0
1,346,4978,0.0
1,562,5238,0.0
1,82,4805,0.0
1,4501,236,1.0
1,3740,31,1.0
1,3927,217,1.0
1,99,4840,0.0
1,4158,517,1.0
1,703,32,1.0
1,658,0,1.0
1,4604,715,1.0
1,210,5067,0.0
1,2,4592,0.0
1,1368,125,1.0
1,1368,478,1.0
1,1582,977,1.0
1,1830,777,1.0
1,67,4664,0.0
1,215,4815,0.0
1,5167,705,1.0
1,4301,571,1.0
1,318,4989,0.0
1,3821,63,1.0
1,38,4657,0.0
1,18456,19,1.0
1,1641,273,1.0
1,4641,800,1.0
1,1763,398,1.0
1,3979,268,1.0
1,4449,158,1.0
1,668,5295,0.0
1,88,4706,0.0
1,290,5063,0.0
1,3,4594,0.0
1,112,4860,0.0
1,62,4801,0.0
1,3719,21,1.0
1,844,195,1.0
1,659,0,1.0
1,1,4584,0.0
1,3751,62,1.0
1,23,4611,0.0
1,214,757,0.0
1,11,4603,0.0
1,1300,5459,0.0
1,423,790,0.0
1,4115,422,1.0
1,283,5040,0.0
1,3902,141,1.0
1,3822,120,1.0
1,853,4907,0.0
1,4109,399,1.0
1,345,4975,0.0
1,4501,236,1.0
1,918,237,1.0
1,666,5422,0.0
1,4518,345,1.0
1,3732,24,1.0
1,1,4585,0.0
1,4457,380,1.0
1,206,5035,0.0
1,658,0,1.0
1,14,4646,0.0
1,535,5395,0.0
1,97,175,0.0
1,114,4695,0.0
1,110,4798,0.0
1,75,4611,0.0
1,384,5105,0.0
1,3723,39,1.0
1,1244,5578,0.0
1,490,5198,0.0
1,4334,109,1.0
1,66,4634,0.0
1,11386,357,1.0
1,741,473,1.0
1,4339,110,1.0
1,5795,815,1.0
1,133,4689,0.0
1,3783,43,1.0
1,33,4619,0.0
1,3730,40,1.0
1,4721,421,1.0
1,100,4603,0.0
1,4394,171,1.0
1,580,5633,0.0
1,4884,515,1.0
1,4527,322,1.0
1,206,4733,0.0
1,4047,295,1.0
1,1429,758,1.0
1,3814,142,1.0
1,4372,547,1.0
1,4174,432,1.0
1,731,28,1.0
1,164,4709,0.0
1,102,4712,0.0
1,16,4613,0.0
1,432,4922,0.0
1,3902,168,1.0
1,4142,425,1.0
1,4446,251,1.0
1,4367,138,1.0
1,3700,7,1.0
1,52,4657,0.0
1,3841,116,1.0
1,3805,289,1.0
1,3729,7,1.0
1,401,4921,0.0
1,291,5003,0.0
1,713,43,1.0
1,14,4615,0.0
1,3780,43,1.0
1,5,4591,0.0
1,263,4816,0.0
1,1208,5225,0.0
1,30,4623,0.0
1,40,4890,0.0
1,262,4805,0.0
1,3776,12,1.0
1,242,5009,0.0
1,85,4679,0.0
1,252,918,0.0
1,10,4607,0.0
1,5795,815,1.0
1,4519,837,1.0
1,4446,153,1.0
1,3710,39,1.0
1,124,4852,0.0
1,249,4730,0.0
1,483,5103,0.0
1,371,5115,0.0
1,4336,112,1.0
1,311,9568,0.0
1,322,5042,0.0
1,737,50,1.0
1,3722,43,1.0
1,4270,507,1.0
1,4334,109,1.0
1,4334,434,1.0
1,3765,41,1.0
1,300,110,1.0
1,393,5063,0.0
1,310,5083,0.0
1,3782,62,1.0
1,4665,367,1.0
1,29,4886,0.0
1,139,738,0.0
1,110,4681,0.0
1,5,4629,0.0
1,3704,2,1.0
1,125,4728,0.0
1,3733,11,1.0
1,4207,282,1.0
1,3883,171,1.0
1,2126,533,1.0
1,912,112,1.0
1,3960,111,1.0
1,652,5318,0.0
1,3742,51,1.0
1,3707,8,1.0
1,4111,175,1.0
1,7403,27,1.0
1,1362,121,1.0
1,3951,258,1.0
1,3777,87,1.0
1,278,4957,0.0
1,1,4585,0.0
1,762,58,1.0
1,3742,127,1.0
1,3,4603,0.0
1,4014,168,1.0
1,20,4655,0.0
1,984,391,1.0
1,1410,771,1.0
1,1337,691,1.0
1,3842,46,1.0
1,276,5060,0.0
1,86,4698,0.0
1,128,775,0.0
1,908,340,1.0
1,3827,154,1.0
1,3707,11,1.0
1,169,4811,0.0
1,448,4847,0.0
1,72,4730,0.0
1,14,4620,0.0
1,987,5313,0.0
1,733,107,1.0
1,3712,7,1.0
1,152,4653,0.0
1,3694,4,1.0
1,4360,632,1.0
1,360,94,1.0
1,1637,5492,0.0
1,27,4642,0.0
1,149,4876,0.0
1,50,4756,0.0
1,4,4590,0.0
1,129,174,0.0
1,4019,187,1.0
1,4504,194,1.0
1,3711,33,1.0
1,259,5045,0.0
1,643,5283,0.0
1,990,1592,0.0
1,711,92,1.0
1,3777,43,1.0
1,1544,518,1.0
1,4852,304,1.0
1,156,4722,0.0
1,656,5118,0.0
1,3993,94,1.0
1,48,4625,0.0
1,318,543,0.0
1,4075,200,1.0
1,85,4703,0.0
1,1206,255,1.0
1,704,1,1.0
1,772,29,1.0
1,3691,2,1.0
1,3895,264,1.0
1,4095,298,1.0
1,4350,422,1.0
1,76,4626,0.0
1,264,395,1.0
1,4143,176,1.0
1,3976,267,1.0
1,4334,109,1.0
1,46,540,0.0
1,3966,304,1.0
1,3929,124,1.0
1,144,4758,0.0
1,33,4763,0.0
1,48,4909,0.0
1,224,4766,0.0
1,3709,3,1.0
1,90,4708,0.0
1,4306,389,1.0
1,29,4678,0.0
1,4470,564,1.0
1,4373,122,1.0
1,815,83,1.0
1,28,4660,0.0
1,269,169,1.0
1,3697,2,1.0
1,923,5606,0.0
1,10,4609,0.0
1,3769,77,1.0
1,3730,57,1.0
1,88,4715,0.0
1,328,891,0.0
1,607,5241,0.0
1,6,4593,0.0
1,66,54,0.0
1,1180,247,1.0
1,541,5426,0.0
1,3963,228,1.0
1,15,4643,0.0
1,3852,214,1.0
1,856,5469,0.0
1,4099,264,1.0
1,80,741,0.0
1,3722,3,1.0
1,3756,17,1.0
1,1584,8682,0.0
1,252,4828,0.0
1,163,4706,0.0
1,4690,596,1.0
1,590,5359,0.0
1,89,4754,0.0
1,101,4690,0.0
1,4432,179,1.0
1,4039,453,1.0
1,110,23175,0.0
1,294,4809,0.0
1,1,4592,0.0
1,1,4584,0.0
1,100,4920,0.0
1,463,5004,0.0
1,3717,22,1.0
1,4488,901,1.0
1,347,4925,0.0
1,3693,2,1.0
1,4884,515,1.0
1,1,4586,0.0
1,5166,628,1.0
1,3714,80,1.0
1,219,4866,0.0
1,571,4990,0.0
1,234,4880,0.0
1,1,4585,0.0
1,739,73,1.0
1,1344,107,1.0
1,190,4986,0.0
1,549,5060,0.0
1,4781,372,1.0
1,0,505,0.0
1,379,4889,0.0
1,296,4948,0.0
1,27,4708,0.0
1,4858,398,1.0
1,57,4732,0.0
1,425,4803,0.0
1,992,299,1.0
1,122,4810,0.0
1,44,4673,0.0
1,4011,424,1.0
1,1092,5798,0.0
1,470,5113,0.0
1,1029,37,1.0
1,3738,44,1.0
1,351,9409,0.0
1,3842,104,1.0
1,37,4650,0.0
1,3696,4,1.0
1,863,134,1.0
1,4330,493,1.0
1,3764,44,1.0
1,5795,815,1.0
1,4614,558,1.0
1,670,18,1.0
1,4383,114,1.0
1,4230,269,1.0
1,76,4772,0.0
1,4185,551,1.0
1,44,4764,0.0
1,3942,381,1.0
1,819,113,1.0
1,327,4969,0.0
1,206,4789,0.0
1,285,4843,0.0
1,4884,515,1.0
1,5795,815,1.0
1,3767,75,1.0
1,392,5116,0.0
1,337,4883,0.0
1,1360,926,1.0
1,4335,109,1.0
1,4173,436,1.0
1,91,4732,0.0
1,50,4762,0.0
1,4305,754,1.0
1,3971,304,1.0
1,392,5137,0.0
1,144,4762,0.0
1,159,4759,0.0
1,539,5295,0.0
1,3705,4,1.0
1,233,4822,0.0
1,4338,112,1.0
1,4212,478,1.0
1,3691,2,1.0
1,342,4898,0.0
1,1,4584,0.0
1,325,4975,0.0
1,3817,36,1.0
1,702,0,1.0
1,733,2,1.0
1,37,4625,0.0
1,704,2,1.0
1,3779,43,1.0
1,3719,17,1.0
1,702,0,1.0
1,3956,262,1.0
1,350,791,0.0
1,696,5,1.0
1,99,4839,0.0
1,2,4589,0.0
1,3788,73,1.0
1,992,5894,0.0
1,706,4725,0.0
1,3904,156,1.0
1,548,5291,0.0
1,3,4586,0.0
1,197,5076,0.0
1,5795,850,1.0
1,3879,141,1.0
1,4460,175,1.0
1,281,4944,0.0
1,762,38,1.0
1,3751,31,1.0
1,374,5249,0.0
1,4755,639,1.0
1,751,127,1.0
1,511,5035,0.0
1,4199,619,1.0
1,748,51,1.0
1,570,384,1.0
1,4666,766,1.0
1,3952,326,1.0
1,660,1,1.0
1,436,5084,0.0
1,1098,182,1.0
1,398,4966,0.0
1,3914,169,1.0
1,4095,298,1.0
1,277,4810,0.0
1,3859,92,1.0
1,3759,40,1.0
1,1348,108,1.0
1,121,4797,0.0
1,7397,19,1.0
1,172,26,1.0
1,3727,40,1.0
1,78,4634,0.0
1,332,5055,0.0
1,1678,902,1.0
1,51,4650,0.0
1,109,840,0.0
1,94,4749,0.0
1,1625,268,1.0
1,3705,14,1.0
1,279,370,0.0
1,1584,8684,0.0
1,915,1062,0.0
1,229,4800,0.0
1,4511,184,1.0
1,474,4998,0.0
1,3713,7,1.0
1,159,4730,0.0
1,3700,4,1.0
1,1131,5912,0.0
1,229,4887,0.0
1,4729,555,1.0
1,3744,55,1.0
1,4488,709,1.0
1,1724,1364,1.0
1,3720,21,1.0
1,3783,115,1.0
1,906,369,1.0
1,57,4944,0.0
1,22,22,0.0
1,47,4745,0.0
1,1,4586,0.0
1,320,5086,0.0
1,3764,7,1.0
1,1857,649,1.0
1,118,4688,0.0
1,234,715,0.0
1,551,5251,0.0
1,264,395,1.0
1,4240,612,1.0
1,3,4587,0.0
1,28,106,0.0
1,286,4912,0.0
1,141,608,0.0
1,439,5472,0.0
1,3882,35,1.0
1,851,5244,0.0
1,16,4627,0.0
1,80,4629,0.0
1,4206,474,1.0
1,4201,322,1.0
1,100,4859,0.0
1,293,4917,0.0
1,3906,185,1.0
1,799,50,1.0
1,3841,59,1.0
1,1284,661,1.0
1,6,13755,0.0
1,1350,5476,0.0
1,2,4585,0.0
1,3996,345,1.0
1,25,21,1.0
1,867,5584,0.0
1,779,154,1.0
1,3851,232,1.0
1,3694,2,1.0
1,417,4869,0.0
1,5,58,0.0
1,148,667,0.0
1,3788,109,1.0
1,126,4862,0.0
1,3943,389,1.0
1,180,4966,0.0
1,346,4853,0.0
1,4197,291,1.0
1,15,4610,0.0
1,488,530,0.0
1,271,5124,0.0
1,198,4815,0.0
1,3871,77,1.0
1,78,4694,0.0
1,343,4910,0.0
1,449,18902,0.0
1,139,0,1.0
1,4383,114,1.0
1,50,4662,0.0
1,4567,319,1.0
1,1286,500,1.0
1,473,14667,0.0
1,261,4913,0.0
1,880,150,1.0
1,1812,179,1.0
1,3703,9,1.0
1,298,4957,0.0
1,4039,399,1.0
1,388,5017,0.0
1,91,4670,0.0
1,74,4625,0.0
1,3736,46,1.0
1,28,4885,0.0
1,117,5024,0.0
1,3738,65,1.0
1,4368,133,1.0
1,4411,147,1.0
1,748,79,1.0
1,575,5230,0.0
1,257,4700,0.0
1,1,4586,0.0
1,3744,6,1.0
1,23,4594,0.0
1,723,5791,0.0
1,4143,269,1.0
1,646,9597,0.0
1,682,22,1.0
1,871,25,1.0
1,773,47,1.0
1,3761,12,1.0
1,73,4789,0.0
1,964,5618,0.0
1,3766,60,1.0
1,20,4591,0.0
1,323,4962,0.0
1,4532,261,1.0
1,212,4831,0.0
1,1046,5659,0.0
1,1584,8682,0.0
1,42,4658,0.0
1,712,5236,0.0
1,4322,336,1.0
1,56,4799,0.0
1,173,4810,0.0
1,49,4594,0.0
1,238,122,1.0
1,3869,24,1.0
1,3724,52,1.0
1,250,4786,0.0
1,1288,395,1.0
1,164,4826,0.0
1,3693,3,1.0
1,4783,565,1.0
1,4370,303,1.0
1,30,4891,0.0
1,4491,391,1.0
1,731,5,1.0
1,0,501,0.0
1,4993,843,1.0
1,4788,340,1.0
1,56,4638,0.0
1,4177,594,1.0
1,3713,19,1.0
1,733,5232,0.0
1,68,4633,0.0
1,91,664,0.0
1,4,4597,0.0
1,4471,252,1.0
1,1,4584,0.0
1,1,4586,0.0
1,70,4687,0.0
1,4539,240,1.0
1,10,4632,0.0
1,339,4964,0.0
1,1584,8682,0.0
1,3849,105,1.0
1,3707,6,1.0
1,1075,479,1.0
1,4129,671,1.0
1,825,5189,0.0
1,3971,170,1.0
1,311,4917,0.0
1,4773,283,1.0
1,3850,282,1.0
1,4414,135,1.0
1,356,5228,0.0
1,700,5,1.0
1,869,205,1.0
1,275,4769,0.0
1,3783,44,1.0
1,112,4710,0.0
1,249,5061,0.0
1,44,4621,0.0
1,305,4931,0.0
1,646,846,0.0
1,655,5638,0.0
1,508,5300,0.0
1,463,5228,0.0
1,290,4897,0.0
1,1024,298,1.0
1,1628,365,1.0
1,3810,258,1.0
1,4894,458,1.0
1,1023,59,1.0
1,3709,9,1.0
1,220,4937,0.0
1,851,355,1.0
1,26,4616,0.0
1,451,4988,0.0
1,72,4651,0.0
1,42,4736,0.0
1,3938,221,1.0
1,4483,544,1.0
1,106,4774,0.0
1,895,285,1.0
1,475,1119,0.0
1,402,4736,0.0
1,3730,40,1.0
1,116,4851,0.0
1,4015,335,1.0
1,3962,180,1.0
1,418,5150,0.0
1,137,4670,0.0
1,39,601,0.0
1,3792,21,1.0
1,21,4625,0.0
1,513,9931,0.0
1,3882,228,1.0
1,186,829,0.0
1,4024,300,1.0
1,68,609,0.0
1,321,5108,0.0
1,3706,18,1.0
1,135,4647,0.0
1,380,1017,0.0
1,4095,298,1.0
1,3927,126,1.0
1,4616,317,1.0
1,142,4845,0.0
1,669,9,1.0
1,115,4869,0.0
1,214,4886,0.0
1,71,4687,0.0
1,4148,418,1.0
1,1001,483,1.0
1,778,83,1.0
1,107,5018,0.0
1,130,4682,0.0
1,921,652,1.0
1,5795,815,1.0
1,4943,463,1.0
1,11253,88,1.0
1,4899,692,1.0
1,51,4912,0.0
1,1352,914,1.0
1,170,4789,0.0
1,881,160,1.0
1,903,1220,0.0
1,206,5076,0.0
1,4884,515,1.0
1,1465,587,1.0
1,4645,444,1.0
1,295,887,0.0
1,3920,170,1.0
1,4358,227,1.0
1,3165,1019,1.0
1,3840,89,1.0
1,33,4902,0.0
1,10,4608,0.0
1,4993,843,1.0
1,3952,384,1.0
1,4136,465,1.0
1,1,4586,0.0
1,729,43,1.0
1,7,4675,0.0
1,282,798,0.0
1,802,31,1.0
1,660,0,1.0
1,61,4640,0.0
1,29,4886,0.0
1,731,38,1.0
1,4679,94,1.0
1,573,5270,0.0
1,163,4703,0.0
1,5,4610,0.0
1,3979,137,1.0
1,4337,112,1.0
1,142,4828,0.0
1,426,982,0.0
1,97,4716,0.0
1,49,4938,0.0
1,3907,211,1.0
1,4003,140,1.0
1,745,5452,0.0
1,208,4953,0.0
1,4006,159,1.0
1,288,4852,0.0
1,3764,7,1.0
1,3933,105,1.0
1,132,4733,0.0
1,4446,153,1.0
1,154,4873,0.0
1,769,5899,0.0
1,79,4763,0.0
1,60,4763,0.0
1,4342,112,1.0
1,3710,9,1.0
1,903,172,1.0
1,232,5269,0.0
1,546,533,1.0
1,1085,242,1.0
1,160,4841,0.0
1,404,4969,0.0
1,4495,144,1.0
1,242,113,1.0
1,1,4584,0.0
1,264,395,1.0
1,550,5274,0.0
1,4033,297,1.0
